book,juan,source_kind,source_file,match_type,hint_name,sentence,status,person,role_note,reviewer
後漢書,第四十七章:杨震列传,mirror,data/raw/mirror/後漢書/列传/第四十七章-杨震列传.txt,含侍中,,书奏，帝欲止，以问侍中任芝、中常侍乐松。,待审,,,
後漢書,第四十七章:杨震列传,mirror,data/raw/mirror/後漢書/列传/第四十七章-杨震列传.txt,含侍中,,熹平中，以博习旧闻，公车征拜议郎，迁侍中、京兆尹。,待审,,,
後漢書,第四十七章:杨震列传,mirror,data/raw/mirror/後漢書/列传/第四十七章-杨震列传.txt,含侍中,,征还为侍中、五官中郎将，迁颍川、南阳太守，复拜侍中，三迁永乐少府、太仆、卫尉。,待审,,,
後漢書,第四十九章:张王种陈列传,mirror,data/raw/mirror/後漢書/列传/第四十九章-张王种陈列传.txt,含侍中,,及进败，献帝即位，拜劭为侍中。,待审,,,
後漢書,第四十九章:张王种陈列传,mirror,data/raw/mirror/後漢書/列传/第四十九章-张王种陈列传.txt,含侍中,,初，郃兄侍中B34A，与大将军窦武同谋俱死，故郃与球相结。,待审,,,
後漢書,第四十九章:张王种陈列传,mirror,data/raw/mirror/後漢書/列传/第四十九章-张王种陈列传.txt,含侍中,,今曹节等放纵为害，而久在左右，又公兄侍中受害节等，永乐太后所亲知也。,待审,,,
後漢書,第四十五章:崔骃列传,mirror,data/raw/mirror/後漢書/列传/第四十五章-崔骃列传.txt,含侍中,窦,帝雅好文章，自见骃颂后，常嗟叹之，谓侍中窦宪曰：“卿宁知崔骃乎？,待审,,,
後漢書,第四十五章:崔骃列传,mirror,data/raw/mirror/後漢書/列传/第四十五章-崔骃列传.txt,含侍中,贾,年十八，至京师，从侍中贾逵质正大义，逵善待之，瑗因留游学，遂明天官、历数、《京房易传》、六日七分。,待审,,,
後漢書,第四十八章:章帝八王列传,mirror,data/raw/mirror/後漢書/列传/第四十八章-章帝八王列传.txt,含侍中,刘,又遣中常侍奉太牢祠典，护礼仪侍中刘珍等及宗室列侯皆往会事。,待审,,,
後漢書,第四十八章:章帝八王列传,mirror,data/raw/mirror/後漢書/列传/第四十八章-章帝八王列传.txt,含侍中,,宋氏为卿、校、侍中、大夫、谒者、郎吏十余人。,待审,,,
後漢書,第四十四章:李陈庞陈桥列传,mirror,data/raw/mirror/後漢書/列传/第四十四章-李陈庞陈桥列传.txt,含侍中,,帝不从，而迁升侍中。,待审,,,
後漢書,第四章:宗室四王三侯列传,mirror,data/raw/mirror/後漢書/列传/第四章-宗室四王三侯列传.txt,含侍中,,更始立，歙从入关，封为元氏王，终为侍中。,待审,,,
後漢書,第四章:宗室四王三侯列传,mirror,data/raw/mirror/後漢書/列传/第四章-宗室四王三侯列传.txt,含侍中,,延光中，护从兄瑰与安帝乳母王圣女伯荣私通，遂取伯荣为妻，得绍护封为朝阳侯，位侍中。,待审,,,
後漢書,第七章:孝顺孝冲孝质帝纪,mirror,data/raw/mirror/後漢書/本纪/第七章-孝顺孝冲孝质帝纪.txt,含侍中,王,深恐在所慢违'如在'之义，今遣侍中王辅等，持节分诣岱山、东海、荥阳、河、洛，尽心祈焉。,待审,,,
後漢書,第七章:孝顺孝冲孝质帝纪,mirror,data/raw/mirror/後漢書/本纪/第七章-孝顺孝冲孝质帝纪.txt,含侍中,,丁卯，遣侍中杜乔，光禄大夫周举，守光禄大夫郭遵、冯羡、栾巴、张纲、周栩、刘班等八人分行州、郡，班宣风化，举实臧否。,待审,,,
後漢書,第九章:孝灵帝纪,mirror,data/raw/mirror/後漢書/本纪/第九章-孝灵帝纪.txt,含侍中,刘,九月辛亥，中常侍曹节矫诏诛太傅陈蕃、大将军窦武及尚书令尹勋、侍中刘瑜、屯骑校尉冯述，皆夷其族。,待审,,,
後漢書,第九章:孝灵帝纪,mirror,data/raw/mirror/後漢書/本纪/第九章-孝灵帝纪.txt,含侍中,,侍中寺雌鸡化为雄。,待审,,,
後漢書,第九章:孝灵帝纪,mirror,data/raw/mirror/後漢書/本纪/第九章-孝灵帝纪.txt,含侍中,,侍中向栩、张钧坐言宦者，下狱死。,待审,,,
後漢書,第五章:孝和孝殇帝纪,mirror,data/raw/mirror/後漢書/本纪/第五章-孝和孝殇帝纪.txt,含侍中,,侍中宪，朕之元兄，行能兼备，忠孝尤笃，先帝所器，亲受遗诏，当以旧典辅斯职焉。,待审,,,
後漢書,第五章:孝和孝殇帝纪,mirror,data/raw/mirror/後漢書/本纪/第五章-孝和孝殇帝纪.txt,含侍中,窦,冬十月乙亥，以侍中窦宪为车骑将军，伐北匈奴。,待审,,,
後漢書,第五章:孝和孝殇帝纪,mirror,data/raw/mirror/後漢書/本纪/第五章-孝和孝殇帝纪.txt,含侍中,,诏收捕宪党射声校尉郭璜，璜子侍中举，卫尉邓叠，叠弟步兵校尉磊。,待审,,,
後漢書,第六章:孝安帝纪,mirror,data/raw/mirror/後漢書/本纪/第六章-孝安帝纪.txt,含侍中,,辛卯，大将军耿宝、中常侍樊丰、侍中谢惲、周广、乳母野王君王圣，坐相阿党，丰、惲、广下狱死，宝自杀，圣徙雁门。,待审,,,
後漢書,第十一章:皇后纪上,mirror,data/raw/mirror/後漢書/本纪/第十一章-皇后纪上.txt,含侍中,,永元初，璜为长乐少府，子举为侍中，兼射声校尉。,待审,,,
後漢書,第十一章:皇后纪上,mirror,data/raw/mirror/後漢書/本纪/第十一章-皇后纪上.txt,含侍中,傅,光武即位，令侍中傅俊迎后，与胡阳、宁平主诸宫人俱到洛阳，以后为贵人。,待审,,,
後漢書,第十一章:皇后纪上,mirror,data/raw/mirror/後漢書/本纪/第十一章-皇后纪上.txt,含侍中,,永宁二年二月，寝病渐笃，乃乘辇于前殿，见侍中、尚书，因北至太子新所缮宫。,待审,,,
後漢書,第十二章:皇后纪下,mirror,data/raw/mirror/後漢書/本纪/第十二章-皇后纪下.txt,含侍中,,三年，以后父侍中畅为长水校尉，封北宜春侯，食邑五千户。,待审,,,
後漢書,第十二章:皇后纪下,mirror,data/raw/mirror/後漢書/本纪/第十二章-皇后纪下.txt,含侍中,,显忌大将军耿宝位尊权重，威行前朝，乃风有司奏宝及其党与中常侍樊丰、虎贲中郎将谢惲、惲弟侍中笃、笃弟大将军长史宓、侍中周广、阿母野王君王圣、圣女永、永婿黄门侍郎樊严等，更相阿党，互作威福，探刺禁省，更为唱和，皆大不道。,待审,,,
後漢書,第十二章:皇后纪下,mirror,data/raw/mirror/後漢書/本纪/第十二章-皇后纪下.txt,含侍中,,以康弟统袭封昆阳侯，位侍中；,待审,,,
後漢書,第十二章:皇后纪下,mirror,data/raw/mirror/後漢書/本纪/第十二章-皇后纪下.txt,含侍中,,帝闻感怆，乃下诏迎姬，置园中，使侍中持节拜为弘农王妃。,待审,,,
後漢書,第十二章:皇后纪下,mirror,data/raw/mirror/後漢書/本纪/第十二章-皇后纪下.txt,含侍中,,父完，沉深有大度，袭爵不其侯，尚桓帝女阳安公主，为侍中。,待审,,,
後漢書,第十二章:皇后纪下,mirror,data/raw/mirror/後漢書/本纪/第十二章-皇后纪下.txt,含侍中,邓,皇女小姬，十二年封平皋公主，适昌安侯侍中邓蕃。,待审,,,
後漢書,第十二章:皇后纪下,mirror,data/raw/mirror/後漢書/本纪/第十二章-皇后纪下.txt,含侍中,贾,皇女利，元年封临颍公主，适即墨侯侍中贾建。,待审,,,
後漢書,第十章:孝献帝纪,mirror,data/raw/mirror/後漢書/本纪/第十章-孝献帝纪.txt,含侍中,,初令侍中、给事黄门侍郎员各六人。,待审,,,
後漢書,第十章:孝献帝纪,mirror,data/raw/mirror/後漢書/本纪/第十章-孝献帝纪.txt,含侍中,刘,帝疑赋恤有虚，乃亲于御坐前量试作糜，乃知非实，使侍中刘艾出让有司。,待审,,,
後漢書,第十章:孝献帝纪,mirror,data/raw/mirror/後漢書/本纪/第十章-孝献帝纪.txt,含侍中,朱,十一月庚午，李傕、郭汜等追乘舆，战于东涧，王师败绩，杀光禄勋邓泉、卫尉士孙瑞、廷尉宣播、大长秋苗祀、步兵校尉魏桀、侍中朱展、射声校尉沮俊。,待审,,,
後漢書,第十章:孝献帝纪,mirror,data/raw/mirror/後漢書/本纪/第十章-孝献帝纪.txt,含侍中,曹,曹操杀侍中台崇、尚书冯硕等。,待审,,,
後漢書,第四章:肃宗孝章帝纪,mirror,data/raw/mirror/後漢書/本纪/第四章-肃宗孝章帝纪.txt,含侍中,,"""于是下太常，将、大夫、博士、议郎、郎官及诸生、诸儒会白虎观，讲议《五经》同异，使五官中郎将魏应承制问，侍中淳于恭奏，帝亲称制临决，如孝宣甘露石渠故事，作《白虎议奏》。",待审,,,
漢書,第七十七章:王莽传下,mirror,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,含侍中,,司徒王寻、大司空王邑持节，及侍中常侍执法杜林等数十人将作。,待审,,,
漢書,第七十七章:王莽传下,mirror,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,含侍中,,使侍中票骑将军同说侯林赐魂衣玺韨，策书曰：“符命文立临为统义阳王，此言新室即位三万六千岁后，为临之后者乃当龙阳而起。,待审,,,
漢書,第七十七章:王莽传下,mirror,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,含侍中,,乃拜侍中掌牧大夫李棽为大将军、扬州牧，赐名圣，使将兵奋击。,待审,,,
漢書,第七十七章:王莽传下,mirror,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,含侍中,,因赐治庙者司徒、大司空饯客千万，侍中、中常侍以下皆封。,待审,,,
漢書,第七十七章:王莽传下,mirror,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,含侍中,,封皇后父谌为和平侯，拜为宁始将军，谌子二人皆侍中。,待审,,,
漢書,第七十七章:王莽传下,mirror,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,含侍中,,”伊休侯者，歆长子也，为侍中五官中朗将，莽素爱之。,待审,,,
漢書,第七十七章:王莽传下,mirror,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,含侍中,王,中黄门各拔刃将忠等送庐，忠拔剑欲自刎，侍中王望传言大司马反，黄门持剑共格杀之。,待审,,,
漢書,第七十七章:王莽传下,mirror,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,含侍中,,伊休侯叠又以素谨，歆讫不告，但免侍中中郎将，更为中散大夫。,待审,,,
漢書,第七十七章:王莽传下,mirror,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,含侍中,,三日庚戌，晨旦明，群臣扶掖莽，自前殿南下椒除，西出白虎门，和新公王揖奉车待门外，莽就车，之渐台，欲阻池水，犹抱持符命、威斗，公、卿、大夫、侍中、黄门郎从官尚千余人随之。,待审,,,
漢書,第七十七章:王莽传下,mirror,data/raw/mirror/漢書/传/第七十七章-王莽传下.txt,含侍中,,王邑昼夜战，罢极，士死伤略尽，驰入宫，间关至渐台，见其子侍中睦解衣冠欲逃，邑叱之令还，父子共守莽。,待审,,,
漢書,第七十三章:外戚传下,mirror,data/raw/mirror/漢書/传/第七十三章-外戚传下.txt,含侍中,于,太后姊子淳于长为侍中，数往来传语，得太后指，上立封赵婕妤父临为成阳侯。,待审,,,
漢書,第七十三章:外戚传下,mirror,data/raw/mirror/漢書/传/第七十三章-外戚传下.txt,含侍中,,哀帝既立，尊赵皇后为皇太后，封太后弟侍中驸马都尉钦为新成侯。,待审,,,
漢書,第七十三章:外戚传下,mirror,data/raw/mirror/漢書/传/第七十三章-外戚传下.txt,含侍中,,郑氏、傅氏侯者凡六人，大司马二人，九卿二千石六人，侍中诸曹十余人。,待审,,,
漢書,第七十三章:外戚传下,mirror,data/raw/mirror/漢書/传/第七十三章-外戚传下.txt,含侍中,,丁氏侯者凡二人，大司马一人，将军、九卿、二千石六人，侍中、诸曹亦十余人。,待审,,,
漢書,第七十二章:外戚传上,mirror,data/raw/mirror/漢書/传/第七十二章-外戚传上.txt,含侍中,,留侯子张辟强为侍中，年十五，谓丞相陈平曰：“太后独有帝，今哭而不悲，君知其解未？,待审,,,
漢書,第七十二章:外戚传上,mirror,data/raw/mirror/漢書/传/第七十二章-外戚传上.txt,含侍中,,召其兄卫长君、弟青侍中。,待审,,,
漢書,第七十二章:外戚传上,mirror,data/raw/mirror/漢書/传/第七十二章-外戚传上.txt,含侍中,,上以为忠，由是亲近，为侍中，稍迁至太仆。,待审,,,
漢書,第七十五章:王莽传上,mirror,data/raw/mirror/漢書/传/第七十五章-王莽传上.txt,含侍中,金,久之，叔父成都侯商上书，愿分户邑以封莽，及长乐少府戴崇、侍中金涉、胡骑校尉箕闳、上谷都尉阳并、中郎陈汤，皆当世名士，咸为莽言，上由是贤莽。,待审,,,
漢書,第七十五章:王莽传上,mirror,data/raw/mirror/漢書/传/第七十五章-王莽传上.txt,含侍中,,迁骑都尉、光禄大夫、侍中。,待审,,,
漢書,第七十五章:王莽传上,mirror,data/raw/mirror/漢書/传/第七十五章-王莽传上.txt,含侍中,,莽以大司徒孔光名儒，相三主，太后所敬，天下信之，于是盛尊事光，引光女婿甄邯为侍中奉车都尉。,待审,,,
漢書,第七十五章:王莽传上,mirror,data/raw/mirror/漢書/传/第七十五章-王莽传上.txt,含侍中,,侍中奉车都尉邯宿卫勤劳，建议定策，封邯为承阳侯，食邑二千四百户。,待审,,,
漢書,第七十五章:王莽传上,mirror,data/raw/mirror/漢書/传/第七十五章-王莽传上.txt,含侍中,,及为侍中，故定陵侯淳于长有大逆罪，公不敢私，建白诛讨。,待审,,,
漢書,第七十八章:叙传上,mirror,data/raw/mirror/漢書/传/第七十八章-叙传上.txt,含侍中,,上遣侍中中郎将王舜驰传代伯护单于，并奉玺书印绶，即拜伯为定襄太守。,待审,,,
漢書,第七十八章:叙传上,mirror,data/raw/mirror/漢書/传/第七十八章-叙传上.txt,含侍中,,道病中风，既至，以侍中光禄大夫养病，赏赐甚厚，数年未能起。,待审,,,
漢書,第七十八章:叙传上,mirror,data/raw/mirror/漢書/传/第七十八章-叙传上.txt,含侍中,李,入侍禁中，设宴饮之会，及赵、李诸侍中皆引满举白，谈笑大噱。,待审,,,
漢書,第七十八章:叙传上,mirror,data/raw/mirror/漢書/传/第七十八章-叙传上.txt,含侍中,班,后上朝东宫，太后泣曰：“帝间颜色瘦黑，班侍中本大将军所举，宜宠异之，益求其比，以辅圣德。,待审,,,
漢書,第七十八章:叙传上,mirror,data/raw/mirror/漢書/传/第七十八章-叙传上.txt,含侍中,,”是时，许商为少府，师丹为光禄大夫，上于是引商、丹入为光禄勋，伯迁水衡都尉，与两师并侍中，皆秩中二千石。,待审,,,
漢書,第七十六章:王莽传中,mirror,data/raw/mirror/漢書/传/第七十六章-王莽传中.txt,含侍中,,是日，封拜卿大夫、侍中、尚书官凡数百人。,待审,,,
漢書,第七十六章:王莽传中,mirror,data/raw/mirror/漢書/传/第七十六章-王莽传中.txt,含侍中,,时子寻为侍中京兆大君茂德侯，即作符命，言新室当分陕，立二伯，以丰为右伯，太傅平晏为左伯，如周、召故事。,待审,,,
漢書,第七十六章:王莽传中,mirror,data/raw/mirror/漢書/传/第七十六章-王莽传中.txt,含侍中,,寻随方士入华山，岁余捕得，辞连国师公歆子侍中东通灵将、五司大夫隆威侯棻，棻弟右曹长水校尉伐虏侯泳，大司空邑弟左关将军掌威侯奇，及歆门人侍中骑都尉丁隆等，牵引公卿党亲列侯以下，死者数百人。,待审,,,
漢書,第七十六章:王莽传中,mirror,data/raw/mirror/漢書/传/第七十六章-王莽传中.txt,含侍中,,又置师友祭酒及侍中、谏议、《六经》祭酒各一人，凡九祭酒，秩上卿。,待审,,,
漢書,第七十六章:王莽传中,mirror,data/raw/mirror/漢書/传/第七十六章-王莽传中.txt,含侍中,,宁始将军姚恂免，侍中、崇禄侯孔永为宁始将军。,待审,,,
漢書,第七十六章:王莽传中,mirror,data/raw/mirror/漢書/传/第七十六章-王莽传中.txt,含侍中,,大司马甄邯死，宁始将军孔永为大司马，侍中大赘侯辅为宁始将军。,待审,,,
漢書,第七十六章:王莽传中,mirror,data/raw/mirror/漢書/传/第七十六章-王莽传中.txt,含侍中,,定诸国邑采之处，使侍中讲礼大夫孔秉等与州部众郡晓知地理图籍者，共校治于寿成朱鸟堂。,待审,,,
漢書,第七十六章:王莽传中,mirror,data/raw/mirror/漢書/传/第七十六章-王莽传中.txt,含侍中,,太傅平晏勿领尚书事，省侍中、诸曹兼官者。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,皇后使侍中杜辅、掖庭令浊贤交送政君太子宫，见丙殿。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,长子凤嗣侯，为卫尉侍中，皇后自有子后，希复进见。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,复合官名,,时凤在位，与皇后、太子同心忧惧，刺侍中史丹拥右太子，语在《丹传》。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,”以参为侍中水衡都尉。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,王氏子弟皆卿、大夫、侍中、诸曹，分据势官满朝廷。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,时太后从弟长乐卫尉弘子侍中音独侧听，具知章言，以语凤。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,又以侍中太仆音为御史大夫，列于三公。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,子舜嗣侯，为太仆侍中。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,先是，定陵侯淳于长以外属能谋议，为卫尉侍中，在辅政之次。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,故曲阳侯根荐莽以自代，上亦以为莽有忠直节，遂擢莽从侍中骑都尉光禄大夫为大司马。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,侍中太仆安阳侯舜往时护太子家，导朕，忠诚专一，有旧恩。,待审,,,
漢書,第七十四章:元后传,mirror,data/raw/mirror/漢書/传/第七十四章-元后传.txt,含侍中,,及根兄子成都侯况幸得以外亲继父为列侯侍中，不思报厚恩，亦聘取故掖庭贵人以为妻，皆无人臣礼，大不敬不道。,待审,,,
漢書,第三十七章:东方朔传,mirror,data/raw/mirror/漢書/传/第三十七章-东方朔传.txt,含侍中,,八九月中，与侍中常侍武骑及待诏陇西北地良家子能骑射者期诸殿门，故有“期门”之号自此始。,待审,,,
漢書,第三十五章:严朱吾丘主父徐严终王,mirror,data/raw/mirror/漢書/传/第三十五章-严朱吾丘主父徐严终王.txt,含侍中,,”诏许，因留侍中。,待审,,,
漢書,第三十五章:严朱吾丘主父徐严终王,mirror,data/raw/mirror/漢書/传/第三十五章-严朱吾丘主父徐严终王.txt,含侍中,,会邑子严助贵幸，荐买臣，召见，说《春秋》，言《楚词》，帝甚说之，拜买臣为中大夫，与严助俱侍中。,待审,,,
漢書,第三十五章:严朱吾丘主父徐严终王,mirror,data/raw/mirror/漢書/传/第三十五章-严朱吾丘主父徐严终王.txt,含侍中,,始，买臣与严助俱侍中，贵用事，汤尚为小吏，趋走买臣等前。,待审,,,
漢書,第三十五章:严朱吾丘主父徐严终王,mirror,data/raw/mirror/漢書/传/第三十五章-严朱吾丘主父徐严终王.txt,含侍中,,迁侍中中郎，坐法免。,待审,,,
漢書,第三十五章:严朱吾丘主父徐严终王,mirror,data/raw/mirror/漢書/传/第三十五章-严朱吾丘主父徐严终王.txt,含侍中,,后征入为光禄大夫侍中。,待审,,,
漢書,第三十八章:公孙刘田王杨蔡陈郑传,mirror,data/raw/mirror/漢書/传/第三十八章-公孙刘田王杨蔡陈郑传.txt,含侍中,金,霍氏谋反，惲先闻知，因侍中金安上以闻，召见言状。,待审,,,
漢書,第三十八章:公孙刘田王杨蔡陈郑传,mirror,data/raw/mirror/漢書/传/第三十八章-公孙刘田王杨蔡陈郑传.txt,含侍中,,光闻之，谓侍中左右及官属曰：“以为人主师当为宰相，何谓云云？,待审,,,
漢書,第三十六章:严朱吾丘主父徐严终王,mirror,data/raw/mirror/漢書/传/第三十六章-严朱吾丘主父徐严终王.txt,含侍中,,上使侍中、驸马都尉、乐昌侯王商诘问捐之曰：“珠厓内属为郡久矣，今背畔逆节，而云不当击，长蛮夷之乱，亏先帝功德，经义何以处之？,待审,,,
漢書,第三十四章:武五子传,mirror,data/raw/mirror/漢書/传/第三十四章-武五子传.txt,含侍中,,旦遂招来郡国奸人，赋敛铜铁作甲兵，数阅其车骑材官卒，建旌旗鼓车，旄头先驱，郎中侍从者着貂羽，黄金附蝉，皆号侍中。,待审,,,
漢書,第三十四章:武五子传,mirror,data/raw/mirror/漢書/传/第三十四章-武五子传.txt,含侍中,,”侍中卫尉金安上上书言：“贺，天之所弃，陛下至仁，复封为列侯。,待审,,,
漢書,第三十章:张汤传,mirror,data/raw/mirror/漢書/传/第三十章-张汤传.txt,含侍中,,”安世子千秋、延寿、彭祖，皆中郎将侍中。,待审,,,
漢書,第三十章:张汤传,mirror,data/raw/mirror/漢書/传/第三十章-张汤传.txt,含侍中,,’其封贺弟子侍中关内侯彭祖为阳都侯，赐贺谥曰阳都哀侯。,待审,,,
漢書,第三十章:张汤传,mirror,data/raw/mirror/漢書/传/第三十章-张汤传.txt,含侍中,,放为侍中、中郎将，监平乐屯兵，置莫府，仪比将军。,待审,,,
漢書,第三十章:张汤传,mirror,data/raw/mirror/漢書/传/第三十章-张汤传.txt,含侍中,,数月，复征入侍中。,待审,,,
漢書,第三十章:张汤传,mirror,data/raw/mirror/漢書/传/第三十章-张汤传.txt,含侍中,,后复征放为侍中光禄大夫，秩中二千石。,待审,,,
漢書,第三十章:张汤传,mirror,data/raw/mirror/漢書/传/第三十章-张汤传.txt,含侍中,,”及禹诛灭，而安世子孙相继，自宣、元以来为侍中、中常侍、诸曹散骑、列校尉者凡十余人。,待审,,,
漢書,第三章:魏豹田儋韩王信传,mirror,data/raw/mirror/漢書/传/第三章-魏豹田儋韩王信传.txt,含侍中,,增少为郎，诸曹、侍中、光禄大夫，昭帝时至前将军，与大将军霍光定策立宣帝，益封千户。,待审,,,
漢書,第二十二章:窦田灌韩传,mirror,data/raw/mirror/漢書/传/第二十二章-窦田灌韩传.txt,含侍中,,夫家居，卿相侍中宾客益衰。,待审,,,
漢書,第二十五章:卫青霍去病传,mirror,data/raw/mirror/漢書/传/第二十五章-卫青霍去病传.txt,含侍中,,上闻，乃召青为建章监，侍中。,待审,,,
漢書,第二十五章:卫青霍去病传,mirror,data/raw/mirror/漢書/传/第二十五章-卫青霍去病传.txt,含侍中,,去病以皇后姊子，年十八为侍中。,待审,,,
漢書,第二十五章:卫青霍去病传,mirror,data/raw/mirror/漢書/传/第二十五章-卫青霍去病传.txt,含侍中,,然少而侍中，贵不省士。,待审,,,
漢書,第二十五章:卫青霍去病传,mirror,data/raw/mirror/漢書/传/第二十五章-卫青霍去病传.txt,含侍中,,荀彘，太原广武人，以御见，侍中，用校尉数从大将军。,待审,,,
漢書,第二十四章:李广苏建传,mirror,data/raw/mirror/漢書/传/第二十四章-李广苏建传.txt,含侍中,,尝与侍中贵人饮，侵陵之，莫敢应。,待审,,,
漢書,第二十四章:李广苏建传,mirror,data/raw/mirror/漢書/传/第二十四章-李广苏建传.txt,含侍中,,陵字少卿，少为侍中建章监。,待审,,,
漢書,第二十四章:李广苏建传,mirror,data/raw/mirror/漢書/传/第二十四章-李广苏建传.txt,含侍中,,初，武与李陵俱为侍中，武使匈奴明年，陵降，不敢求武。,待审,,,
漢書,第二十章:张冯汲郑传,mirror,data/raw/mirror/漢書/传/第二十章-张冯汲郑传.txt,含侍中,,大将军青侍中，上踞厕视之。,待审,,,
漢書,第五十七章:谷永杜邺传,mirror,data/raw/mirror/漢書/传/第五十七章-谷永杜邺传.txt,含侍中,,制书侍中、驸马都尉迁不忠巧佞，免归故郡，间未旬月，则有诏还，大臣奏正其罚，卒不得遣，而反兼官奉使，显宠过故。,待审,,,
漢書,第五十三章:匡张孔马传,mirror,data/raw/mirror/漢書/传/第五十三章-匡张孔马传.txt,含侍中,,光与大司空师丹奏言：“诏书‘侍中、驸马都尉迁巧佞无义，漏泄不忠，国之贼也，免归故郡。,待审,,,
漢書,第五十三章:匡张孔马传,mirror,data/raw/mirror/漢書/传/第五十三章-匡张孔马传.txt,含侍中,,”卒不得遣，复为侍中。,待审,,,
漢書,第五十三章:匡张孔马传,mirror,data/raw/mirror/漢書/传/第五十三章-匡张孔马传.txt,含侍中,,上乃知光前免非其罪，以过近臣毁短光者，复免傅嘉，曰：“前为侍中，毁谮仁贤，诬诉大臣，令俊艾者久失其位。,待审,,,
漢書,第五十八章:何武王嘉师丹传,mirror,data/raw/mirror/漢書/传/第五十八章-何武王嘉师丹传.txt,含侍中,王,莽从弟成都侯王邑为侍中，矫称太皇太后指白哀帝，为莽求特进给事中。,待审,,,
漢書,第五十八章:何武王嘉师丹传,mirror,data/raw/mirror/漢書/传/第五十八章-何武王嘉师丹传.txt,含侍中,董,是时，侍中董贤爱幸于上，上欲侯之而未有所缘，傅嘉劝上因东平事以封贤。,待审,,,
漢書,第五十八章:何武王嘉师丹传,mirror,data/raw/mirror/漢書/传/第五十八章-何武王嘉师丹传.txt,含侍中,,赖宗庙之灵，侍中、驸马都尉贤等发觉以闻，咸伏厥辜。,待审,,,
漢書,第五十八章:何武王嘉师丹传,mirror,data/raw/mirror/漢書/传/第五十八章-何武王嘉师丹传.txt,含侍中,,数月，复以光禄大夫给事中，由是为少府、光禄勋、侍中，甚见尊重。,待审,,,
漢書,第五十八章:何武王嘉师丹传,mirror,data/raw/mirror/漢書/传/第五十八章-何武王嘉师丹传.txt,含侍中,王,出侍中王邑、射声校尉王邯等。,待审,,,
漢書,第五十六章:翟方进传,mirror,data/raw/mirror/漢書/传/第五十六章-翟方进传.txt,含侍中,,后数年，皇太后姊子侍中卫尉定陵侯淳于长有罪，上以太后故，免官勿治罪。,待审,,,
漢書,第五十六章:翟方进传,mirror,data/raw/mirror/漢書/传/第五十六章-翟方进传.txt,含侍中,王,复以邑弟侍中王奇为扬武将军，城门将军赵恢为强弩将军，中郎将李棽为厌难将军，复将兵西。,待审,,,
漢書,第五十四章:王商史丹傅喜传,mirror,data/raw/mirror/漢書/传/第五十四章-王商史丹傅喜传.txt,含侍中,,繇是擢为诸曹、侍中、中郎将。,待审,,,
漢書,第五十四章:王商史丹傅喜传,mirror,data/raw/mirror/漢書/传/第五十四章-王商史丹傅喜传.txt,含侍中,,今商无尺寸之功，而有三世之宠，身位三公，宗族为列侯、吏二千石、侍中诸曹，给事禁门内，连昏诸侯王，权宠至盛。,待审,,,
漢書,第五十四章:王商史丹傅喜传,mirror,data/raw/mirror/漢書/传/第五十四章-王商史丹傅喜传.txt,含侍中,,而商子弟亲属为驸马都尉、侍中、中常侍、诸曹大夫郎吏者，皆出补吏，莫得留给事宿卫者。,待审,,,
漢書,第五十四章:王商史丹傅喜传,mirror,data/raw/mirror/漢書/传/第五十四章-王商史丹傅喜传.txt,含侍中,,高侍中，贵幸，以发举反者大司马霍禹功封乐陵侯。,待审,,,
漢書,第五十四章:王商史丹傅喜传,mirror,data/raw/mirror/漢書/传/第五十四章-王商史丹傅喜传.txt,含侍中,马,元帝即位，为驸马都尉侍中，出常骖乘，甚有宠。,待审,,,
